unique_round_id,strategic_class
17277.0,0
26414.0,0
26416.0,1
15063.0,2
24485.0,0
13674.0,0
13676.0,0
13678.0,0
13680.0,0
14249.0,0
14251.0,3
14813.0,3
23953.0,0
15003.0,0
15005.0,1
26511.0,2
26513.0,2
21103.0,2
21105.0,3
24392.0,0
24394.0,0
23065.0,0
23067.0,0
22647.0,0
22649.0,1
22711.0,2
22713.0,1
16778.0,0
16780.0,0
14991.0,0
14993.0,0
16742.0,2
16744.0,0
26289.0,0
26291.0,0
26051.0,3
26053.0,1
26064.0,0
26066.0,0
20755.0,0
20757.0,0
17067.0,1
24630.0,2
15473.0,2
15475.0,0
15477.0,0
15479.0,0
18899.0,2
22901.0,0
22903.0,2
26160.0,0
14521.0,0
21427.0,0
24345.0,0
20886.0,0
20888.0,0
19091.0,1
19093.0,1
19095.0,2
19097.0,0
14913.0,3
14915.0,3
18040.0,3
23881.0,0
23883.0,2
21291.0,1
21293.0,3
22932.0,3
14031.0,2
14033.0,1
19216.0,0
22679.0,0
16784.0,0
14731.0,0
14733.0,0
14735.0,0
14737.0,0
16770.0,0
16772.0,0
21184.0,0
17128.0,2
17130.0,2
20298.0,2
20300.0,0
24397.0,0
24399.0,0
24558.0,3
24560.0,3
19150.0,0
19152.0,3
14557.0,0
14559.0,0
14561.0,0
14563.0,0
15839.0,0
15841.0,0
13854.0,0
18201.0,0
17114.0,0
26337.0,0
26339.0,2
24540.0,0
24542.0,0
21533.0,2
21535.0,2
22842.0,2
22844.0,0
16393.0,0
16395.0,0
16397.0,0
16399.0,0
21628.0,0
21630.0,0
23240.0,0
23242.0,0
14460.0,3
14462.0,3
24551.0,0
24553.0,0
14066.0,0
14068.0,0
17320.0,0
17322.0,3
16082.0,0
16084.0,2
24274.0,2
24276.0,0
19054.0,2
13955.0,1
13957.0,2
13959.0,2
13961.0,1
14037.0,0
24533.0,0
24535.0,0
18284.0,3
18286.0,0
18288.0,3
18290.0,0
18843.0,1
18845.0,2
19526.0,2
16473.0,0
16475.0,0
18497.0,0
26347.0,0
26349.0,0
20817.0,3
20819.0,0
16553.0,1
16555.0,2
22599.0,1
22601.0,3
23147.0,3
23149.0,3
24517.0,0
24519.0,1
21330.0,1
21332.0,1
16495.0,3
16497.0,3
13836.0,2
15510.0,0
15512.0,0
15514.0,0
15516.0,0
22919.0,3
22921.0,3
15585.0,1
15587.0,2
20519.0,2
20521.0,3
15895.0,1
15897.0,0
22866.0,0
22868.0,2
20653.0,0
18577.0,2
18579.0,1
15429.0,3
15431.0,3
18309.0,3
18311.0,3
18313.0,3
18315.0,3
23413.0,0
23415.0,3
24317.0,2
24319.0,0
14261.0,0
13743.0,0
13745.0,0
13747.0,0
13749.0,0
15402.0,0
15404.0,0
18506.0,2
18508.0,0
24415.0,0
18856.0,0
18858.0,0
26221.0,0
26223.0,2
15072.0,2
15074.0,2
15233.0,2
15235.0,3
21380.0,2
21382.0,1
14301.0,0
14303.0,0
14305.0,0
14307.0,0
23666.0,1
23668.0,1
13984.0,0
17109.0,0
15419.0,2
15421.0,2
15048.0,3
24037.0,2
15450.0,0
15452.0,3
15973.0,0
13810.0,1
13812.0,3
18268.0,2
18270.0,0
19362.0,1
20869.0,0
20871.0,0
22935.0,3
22937.0,3
21043.0,3
14903.0,1
14905.0,3
24323.0,2
24325.0,0
24327.0,0
24329.0,3
16952.0,1
16954.0,1
21167.0,2
21169.0,2
14777.0,3
14779.0,3
14785.0,3
14787.0,3
14789.0,0
14189.0,0
14191.0,0
17269.0,0
17271.0,0
23025.0,3
23027.0,1
21977.0,0
21979.0,0
19878.0,0
19880.0,2
19882.0,2
19884.0,1
20009.0,0
20839.0,2
15908.0,0
15910.0,2
24071.0,2
24073.0,3
13683.0,0
13685.0,0
14234.0,1
15435.0,0
15437.0,2
15439.0,2
14269.0,0
14271.0,0
24129.0,0
13989.0,2
16068.0,2
16070.0,1
22796.0,2
20962.0,0
20964.0,0
15608.0,1
15610.0,2
24145.0,3
24147.0,2
18759.0,1
18761.0,1
23049.0,1
16329.0,0
15257.0,0
15259.0,0
18524.0,0
18612.0,0
18614.0,0
20603.0,0
20605.0,0
20607.0,1
20609.0,2
23671.0,0
23673.0,0
21765.0,3
19656.0,2
19658.0,3
26127.0,1
26129.0,3
15343.0,3
15345.0,0
26036.0,1
18560.0,2
18562.0,2
17751.0,2
24213.0,0
24215.0,0
14217.0,2
14219.0,0
14221.0,0
14223.0,1
14126.0,2
16028.0,0
16030.0,0
15032.0,0
15034.0,3
24080.0,3
24082.0,1
19408.0,0
19410.0,0
15356.0,0
15358.0,2
20290.0,1
20292.0,0
26046.0,0
26048.0,0
20948.0,1
20950.0,0
14805.0,3
14807.0,0
26117.0,0
13848.0,0
13850.0,0
19705.0,0
24206.0,0
24208.0,0
22446.0,2
22448.0,2
19133.0,3
19135.0,3
15367.0,2
15369.0,1
14941.0,3
14943.0,0
21341.0,1
21343.0,0
29474.0,3
27417.0,1
27419.0,1
26926.0,1
26928.0,3
31489.0,2
30513.0,0
30515.0,0
28723.0,0
28725.0,0
31363.0,0
31365.0,3
31053.0,3
30869.0,1
28991.0,1
28993.0,3
26901.0,0
26903.0,0
30008.0,2
30010.0,1
30181.0,0
30183.0,2
31086.0,0
29009.0,0
29011.0,0
30655.0,0
30657.0,0
28942.0,0
28944.0,0
29208.0,1
29186.0,1
29188.0,3
26571.0,3
26573.0,1
31076.0,2
31078.0,2
28956.0,3
28958.0,3
30169.0,3
30171.0,1
26702.0,0
26704.0,0
26706.0,3
26708.0,2
30057.0,0
30059.0,1
30061.0,2
30063.0,1
28878.0,2
28880.0,2
27101.0,0
28006.0,1
28008.0,2
31403.0,1
31405.0,2
27411.0,0
27413.0,0
29306.0,0
30333.0,0
30335.0,2
29468.0,2
29470.0,2
28998.0,3
31623.0,3
31625.0,3
31467.0,1
31469.0,3
31471.0,1
31473.0,1
26895.0,0
26897.0,0
27531.0,2
31537.0,3
26546.0,0
27455.0,3
27457.0,2
27324.0,0
27770.0,0
27772.0,0
29503.0,0
29505.0,2
31690.0,3
31692.0,0
27660.0,0
27662.0,0
30908.0,3
30249.0,1
26641.0,0
26643.0,0
27544.0,0
27546.0,2
31599.0,3
31601.0,3
27441.0,0
27443.0,2
27812.0,0
27814.0,0
28230.0,1
28232.0,0
27242.0,1
27244.0,1
30067.0,0
31069.0,0
31071.0,0
27514.0,2
27516.0,2
26839.0,3
26841.0,3
27279.0,2
27281.0,0
30163.0,0
30165.0,0
29461.0,0
29463.0,0
30217.0,0
30219.0,0
31307.0,0
28849.0,2
28851.0,1
27355.0,0
27357.0,3
31464.0,0
28986.0,0
28988.0,0
30444.0,2
30446.0,1
27230.0,0
27232.0,0
26739.0,0
26741.0,2
26853.0,0
31044.0,1
31046.0,2
28399.0,3
28401.0,3
26593.0,2
27941.0,2
27943.0,2
28843.0,1
28859.0,3
28861.0,2
28175.0,3
28177.0,3
28909.0,1
28911.0,3
28913.0,1
28915.0,3
30803.0,0
30805.0,0
30787.0,2
30789.0,3
26769.0,3
26771.0,3
29247.0,3
27849.0,0
26692.0,0
26694.0,0
26696.0,0
26698.0,0
27698.0,2
29355.0,0
31617.0,2
31619.0,3
30979.0,0
30981.0,0
27519.0,3
27521.0,3
28149.0,2
28151.0,1
28153.0,2
31593.0,2
31595.0,1
27399.0,0
27401.0,0
29322.0,0
27205.0,1
27207.0,0
30272.0,0
30274.0,0
30188.0,2
30190.0,0
27274.0,2
27276.0,3
31678.0,1
31680.0,3
28735.0,0
31324.0,1
31326.0,1
26858.0,0
26860.0,0
27675.0,1
27677.0,1
28294.0,3
28296.0,3
28393.0,1
28395.0,3
29704.0,0
29706.0,0
31429.0,0
31431.0,0
30360.0,1
30362.0,1
30997.0,2
30999.0,1
29788.0,0
31423.0,3
31425.0,1
27009.0,0
27011.0,2
27057.0,3
27059.0,3
27061.0,3
27063.0,3
27092.0,3
27094.0,3
27096.0,1
27098.0,2
27682.0,3
30815.0,0
30817.0,0
31409.0,0
31411.0,0
30235.0,0
30237.0,0
29262.0,3
29264.0,1
28405.0,3
28407.0,3
30340.0,0
27331.0,0
27333.0,0
27335.0,0
27067.0,0
27069.0,0
27071.0,1
27073.0,0
28731.0,3
28968.0,2
28970.0,0
27083.0,1
27085.0,1
26801.0,0
26803.0,3
31416.0,2
31418.0,1
29064.0,3
29066.0,3
30593.0,0
30595.0,0
26875.0,0
26991.0,0
26993.0,0
26995.0,2
26997.0,2
28219.0,0
28221.0,1
29174.0,1
29176.0,0
31317.0,0
31319.0,0
28905.0,0
31331.0,3
31333.0,3
26879.0,0
26881.0,0
27853.0,0
27855.0,0
26711.0,3
26713.0,1
30507.0,3
30509.0,1
26597.0,2
26599.0,2
27525.0,3
27829.0,0
27831.0,2
26985.0,0
26987.0,0
27024.0,0
27026.0,0
27028.0,0
27030.0,0
31312.0,2
31314.0,0
28499.0,0
28501.0,0
30051.0,0
30053.0,2
30851.0,2
30224.0,0
30226.0,2
29081.0,0
29083.0,0
31035.0,3
31037.0,2
27666.0,0
27668.0,1
29035.0,0
29037.0,0
30873.0,0
30875.0,0
31561.0,0
31563.0,2
31695.0,0
31697.0,0
29484.0,1
29486.0,2
27405.0,0
27407.0,0
29057.0,3
29059.0,3
27194.0,0
27196.0,0
27450.0,0
27452.0,0
28276.0,2
28278.0,1
27507.0,0
27509.0,0
30071.0,0
30073.0,0
31009.0,3
31011.0,2
26919.0,3
26921.0,3
31303.0,3
27111.0,2
27113.0,3
27115.0,2
27117.0,1
28855.0,0
28753.0,0
28755.0,1
27317.0,3
27319.0,3
27993.0,3
27995.0,3
26657.0,0
26659.0,0
29420.0,3
29422.0,3
26734.0,3
26736.0,2
28337.0,0
28339.0,0
27235.0,3
27237.0,3
27916.0,0
27918.0,2
26555.0,1
26557.0,2
26559.0,3
26561.0,3
30015.0,2
30017.0,2
26722.0,0
26724.0,3
29878.0,0
29880.0,3
27370.0,0
27372.0,0
27483.0,0
27485.0,0
27361.0,0
27363.0,2
30200.0,3
30202.0,3
27157.0,0
27159.0,0
27161.0,0
27163.0,0
29867.0,1
29869.0,1
29871.0,2
29873.0,2
26728.0,2
26730.0,1
26680.0,2
26682.0,2
28780.0,0
28782.0,1
28214.0,3
28216.0,3
27779.0,1
27781.0,1
28865.0,1
28867.0,3
26933.0,0
26935.0,1
27785.0,0
28165.0,0
28167.0,0
27339.0,0
27341.0,0
27343.0,0
27345.0,2
30519.0,2
30521.0,2
26674.0,3
26676.0,3
26865.0,0
28949.0,1
28951.0,3
30078.0,0
30080.0,0
28199.0,3
28201.0,1
27655.0,0
28411.0,3
28413.0,3
29737.0,2
28807.0,2
28809.0,3
30948.0,1
27692.0,0
30323.0,2
27423.0,2
27425.0,0
28287.0,2
28289.0,0
31049.0,0
27705.0,2
27707.0,2
31683.0,2
31685.0,3
27549.0,1
27551.0,2
27553.0,0
27555.0,2
27122.0,2
27124.0,0
27126.0,2
26620.0,2
26622.0,0
28281.0,0
28283.0,1
27461.0,0
27463.0,0
28189.0,1
28191.0,3
27729.0,0
27731.0,0
29496.0,3
29498.0,3
27178.0,0
27180.0,0
27182.0,0
27184.0,0
29051.0,0
29053.0,0
28264.0,0
28266.0,0
31090.0,0
31713.0,3
31715.0,3
29300.0,0
29302.0,0
31661.0,1
29511.0,2
29513.0,2
27790.0,0
31606.0,0
31608.0,3
31610.0,0
31612.0,0
29326.0,2
29328.0,2
30027.0,0
30029.0,0
31531.0,0
31533.0,3
27936.0,2
27938.0,3
27686.0,0
29791.0,0
29201.0,1
29203.0,3
26587.0,1
26589.0,2
31004.0,0
29315.0,0
29317.0,0
31588.0,0
31590.0,2
31028.0,0
31030.0,0
26608.0,0
26610.0,0
26604.0,1
28086.0,2
30193.0,1
30195.0,3
28594.0,0
28596.0,0
26636.0,1
26638.0,1
29213.0,0
29215.0,0
29217.0,0
29219.0,0
27349.0,0
27351.0,0
30153.0,0
30155.0,1
29292.0,3
29294.0,3
26907.0,2
26909.0,0
26911.0,0
26652.0,1
26654.0,2
27429.0,0
27431.0,0
31021.0,2
31023.0,0
29477.0,0
29479.0,0
28823.0,2
28825.0,2
28093.0,0
28095.0,1
27761.0,2
26892.0,2
28938.0,0
29267.0,0
29269.0,0
30366.0,0
26831.0,3
26833.0,1
27751.0,0
27753.0,2
27755.0,0
27757.0,0
27033.0,3
27035.0,1
27037.0,2
27039.0,1
26550.0,1
26552.0,1
30084.0,0
30086.0,0
29253.0,0
29255.0,2
27535.0,2
27537.0,2
27259.0,0
27261.0,0
30967.0,1
30175.0,0
30177.0,3
27911.0,2
26945.0,0
26947.0,0
30822.0,0
30205.0,0
30207.0,0
28505.0,2
28507.0,0
29413.0,3
29415.0,2
26663.0,1
26665.0,1
26667.0,3
26669.0,3
29638.0,2
29640.0,2
26940.0,0
26942.0,0
28196.0,2
30899.0,0
30901.0,0
29027.0,3
29029.0,2
29077.0,0
28892.0,2
29407.0,0
29409.0,1
28795.0,0
27837.0,0
27839.0,0
28884.0,0
28886.0,0
27287.0,2
27289.0,0
26746.0,2
26748.0,2
29709.0,0
29711.0,0
28377.0,2
28379.0,0
30809.0,0
30811.0,0
29779.0,0
29781.0,1
26845.0,1
26847.0,2
31515.0,1
31517.0,3
31519.0,3
31521.0,3
26584.0,3
29047.0,3
29332.0,0
29334.0,2
28225.0,0
29442.0,0
29444.0,0
30047.0,1
28135.0,0
28137.0,0
31743.0,0
27307.0,2
26885.0,2
26887.0,2
26685.0,0
26687.0,0
27223.0,0
27225.0,1
30021.0,0
30023.0,2
28011.0,0
28013.0,2
30553.0,0
30555.0,2
28321.0,0
28465.0,2
28345.0,1
28347.0,3
27049.0,2
27051.0,0
27053.0,0
29761.0,3
29763.0,3
28383.0,0
28385.0,0
28081.0,3
27375.0,0
27377.0,0
28527.0,2
31503.0,0
31505.0,0
27979.0,1
28269.0,0
28271.0,2
26580.0,0
31654.0,0
31656.0,0
28186.0,3
29342.0,2
29344.0,3
29447.0,2
29449.0,2
27817.0,1
27819.0,1
28961.0,3
28963.0,3
29529.0,0
29531.0,0
29533.0,0
29535.0,2
29309.0,3
29311.0,0
29798.0,0
29800.0,3
28979.0,3
28981.0,1
30354.0,0
30356.0,0
29167.0,0
29169.0,0
27247.0,0
27249.0,0
30327.0,2
30329.0,3
29109.0,0
29111.0,0
27501.0,2
27503.0,3
30230.0,0
30232.0,0
28772.0,1
28774.0,0
28776.0,2
27560.0,2
27562.0,0
27495.0,3
27497.0,3
26807.0,2
26809.0,2
30317.0,0
30319.0,2
31573.0,1
31575.0,1
27394.0,0
27396.0,0
29359.0,2
29361.0,1
28565.0,0
28567.0,2
27859.0,3
27861.0,3
28181.0,1
28205.0,0
27469.0,1
27471.0,3
31629.0,2
31631.0,2
29118.0,3
29120.0,3
28833.0,0
28835.0,0
28599.0,0
28601.0,0
26648.0,0
27167.0,1
27169.0,2
27171.0,0
27173.0,2
31493.0,0
31495.0,0
31497.0,0
31499.0,0
28766.0,0
28768.0,2
31636.0,0
31638.0,1
26821.0,2
26823.0,2
27253.0,1
27255.0,3
27105.0,2
27107.0,1
31581.0,1
31583.0,1
31509.0,0
31511.0,1
26814.0,2
26816.0,3
27267.0,0
31545.0,3
31547.0,2
31551.0,3
31568.0,3
31570.0,1
31555.0,0
31557.0,2
31525.0,0
31527.0,0
31748.0,2
31750.0,1
26565.0,0
26567.0,0
28929.0,0
28931.0,0
28313.0,0
28315.0,0
27077.0,0
27079.0,0
26869.0,0
26871.0,0
31777.0,3
31781.0,1
31783.0,0
31787.0,0
31789.0,0
31794.0,0
31796.0,0
31799.0,0
31801.0,0
31806.0,2
31811.0,0
31813.0,0
31818.0,0
31820.0,0
31825.0,1
31830.0,0
31832.0,0
31834.0,3
31836.0,1
31839.0,2
31841.0,2
31846.0,0
31849.0,1
31851.0,2
31855.0,0
31857.0,0
31862.0,0
31865.0,0
31867.0,2
31872.0,0
31874.0,0
31878.0,0
31881.0,0
31886.0,0
31888.0,0
31890.0,0
31892.0,0
31895.0,0
31902.0,0
31905.0,0
31907.0,0
31911.0,0
31913.0,0
31917.0,2
31919.0,2
31923.0,0
31925.0,0
31929.0,0
31931.0,0
31935.0,3
31937.0,3
31941.0,2
31943.0,0
31947.0,1
31949.0,0
31951.0,0
31953.0,0
31958.0,0
31963.0,0
31965.0,2
31971.0,0
31973.0,2
31979.0,0
31981.0,2
31986.0,3
31992.0,2
31994.0,0
32000.0,1
32002.0,1
32004.0,0
32006.0,1
32010.0,0
32012.0,2
32015.0,3
32017.0,1
32021.0,2
32027.0,3
32029.0,3
32033.0,0
32035.0,0
32042.0,2
32047.0,0
32052.0,0
32054.0,3
32056.0,2
32058.0,1
32063.0,0
32065.0,0
32069.0,0
32071.0,0
32075.0,0
32077.0,0
32083.0,1
32085.0,3
32095.0,3
32097.0,3
32099.0,3
32101.0,3
32105.0,0
32107.0,0
32111.0,2
32113.0,3
32117.0,0
32119.0,0
32126.0,0
32128.0,0
32131.0,2
32133.0,0
32137.0,0
32142.0,3
32144.0,3
32150.0,0
32152.0,0
32155.0,0
32159.0,0
32161.0,0
32163.0,0
32165.0,2
32169.0,2
32171.0,1
32176.0,0
32178.0,0
32181.0,3
32183.0,3
32190.0,0
32192.0,0
32196.0,0
32198.0,1
32203.0,0
32205.0,3
32210.0,2
32212.0,1
32215.0,1
32217.0,3
32219.0,1
32221.0,3
32225.0,0
32227.0,0
32229.0,0
32231.0,0
32235.0,0
32237.0,0
32239.0,0
32241.0,2
32246.0,0
32248.0,0
32254.0,0
32258.0,0
32260.0,0
32265.0,0
32267.0,2
32271.0,1
32273.0,1
32277.0,0
32279.0,0
32283.0,2
32285.0,3
32290.0,2
32292.0,2
32296.0,0
32298.0,0
32300.0,0
32302.0,0
32310.0,3
32315.0,2
32317.0,1
32324.0,0
32326.0,2
32330.0,0
32333.0,0
32335.0,0
32337.0,2
32339.0,2
32346.0,0
32350.0,3
32354.0,2
32356.0,0
32360.0,0
32362.0,3
32368.0,0
32370.0,2
32374.0,2
32376.0,2
32381.0,2
32383.0,2
32387.0,3
32392.0,1
32394.0,0
32399.0,3
32401.0,3
32407.0,2
32409.0,0
32413.0,0
32415.0,0
32419.0,0
32421.0,0
32427.0,0
32429.0,0
32433.0,0
32435.0,3
32439.0,2
32441.0,0
32445.0,2
32447.0,2
32453.0,0
32458.0,0
32460.0,0
32464.0,0
32466.0,0
32470.0,0
32472.0,2
32475.0,0
32477.0,2
32481.0,0
32483.0,2
32485.0,0
32487.0,0
32491.0,2
32493.0,0
32499.0,3
32501.0,1
32507.0,0
32509.0,0
32515.0,3
32517.0,0
32525.0,0
32527.0,0
32531.0,0
32536.0,0
32538.0,0
32541.0,1
32543.0,0
32547.0,0
32549.0,0
32558.0,1
32560.0,0
32566.0,3
32568.0,2
32573.0,3
32575.0,3
32581.0,3
32583.0,3
32590.0,1
32592.0,0
32596.0,0
32598.0,0
32601.0,0
32603.0,0
32605.0,0
32607.0,0
32611.0,0
32613.0,2
32617.0,0
32619.0,2
32624.0,2
32626.0,3
32630.0,0
32632.0,1
32636.0,3
32643.0,1
32645.0,3
32651.0,3
32655.0,0
32657.0,2
32659.0,2
32661.0,1
32665.0,0
32669.0,0
32671.0,0
32679.0,0
32681.0,0
32686.0,1
32688.0,3
32692.0,3
32694.0,3
32698.0,3
32700.0,3
32704.0,0
32706.0,0
32709.0,0
32711.0,1
32716.0,0
32718.0,0
32722.0,0
32724.0,0
32729.0,2
32735.0,0
32739.0,0
32741.0,0
32743.0,3
32745.0,0
32751.0,1
32753.0,0
32757.0,2
32759.0,1
32763.0,3
32765.0,1
32769.0,2
32771.0,1
32776.0,1
32778.0,3
32783.0,3
32788.0,0
32791.0,0
32793.0,0
32797.0,0
32799.0,0
32803.0,1
32805.0,2
32807.0,3
32809.0,3
32819.0,1
32821.0,0
32826.0,0
32828.0,0
32832.0,0
32834.0,3
32839.0,3
32841.0,3
32849.0,0
32851.0,0
32855.0,0
32859.0,0
32861.0,2
32863.0,1
32865.0,0
32870.0,0
32872.0,2
32875.0,0
32877.0,1
32881.0,2
32886.0,2
32889.0,0
32891.0,0
32896.0,1
32898.0,1
32901.0,0
32903.0,0
32907.0,0
32909.0,0
32915.0,0
32920.0,0
32924.0,2
32927.0,0
32929.0,2
32933.0,0
32935.0,0
32939.0,0
32941.0,0
32946.0,0
32948.0,0
32953.0,2
32955.0,3
32962.0,1
32964.0,1
32968.0,0
32971.0,0
32973.0,2
32978.0,0
32980.0,0
32988.0,1
32990.0,3
32998.0,2
33002.0,2
33004.0,2
33007.0,0
33009.0,0
33013.0,1
33015.0,3
33020.0,0
33022.0,1
33025.0,0
33027.0,0
33029.0,0
33031.0,0
33040.0,0
33042.0,0
33046.0,0
33048.0,0
33052.0,0
33054.0,0
33057.0,2
33059.0,3
33063.0,3
33065.0,3
33070.0,2
33072.0,0
33076.0,0
33081.0,0
33085.0,0
33087.0,0
33091.0,0
33097.0,0
33106.0,0
33108.0,0
1349.0,0
247.0,0
249.0,0
10433.0,0
7355.0,0
7357.0,0
3968.0,0
3970.0,0
10264.0,2
10266.0,0
7344.0,0
7346.0,1
13011.0,2
12096.0,2
12098.0,3
1362.0,0
1364.0,0
1031.0,0
1033.0,0
12126.0,0
12128.0,0
3680.0,0
3682.0,0
12848.0,3
12850.0,1
1093.0,0
1095.0,0
8951.0,0
8953.0,0
12912.0,0
12914.0,0
11762.0,0
11764.0,2
113.0,3
115.0,1
9877.0,2
9879.0,3
1244.0,0
1246.0,0
8881.0,1
8883.0,1
12416.0,0
12418.0,0
3692.0,0
3694.0,0
8946.0,2
8948.0,1
13273.0,0
13275.0,2
12101.0,0
12103.0,0
13375.0,0
13377.0,0
13590.0,0
13598.0,0
7078.0,0
7080.0,0
7082.0,0
7084.0,0
12586.0,0
12588.0,0
3029.0,0
3031.0,3
7714.0,1
7716.0,3
1402.0,3
1404.0,0
12964.0,0
12966.0,0
11141.0,0
9204.0,2
9206.0,0
13601.0,2
13603.0,0
9724.0,0
9726.0,0
2757.0,2
9516.0,0
9518.0,0
10002.0,0
10004.0,0
12062.0,0
12064.0,0
9492.0,0
9494.0,0
3181.0,0
3183.0,0
9970.0,0
9972.0,0
10976.0,0
10978.0,0
12598.0,0
12600.0,0
12602.0,0
12604.0,0
2344.0,0
2346.0,0
9352.0,1
9354.0,0
7710.0,2
10246.0,0
7528.0,0
7530.0,0
3686.0,0
3688.0,0
12225.0,0
12227.0,0
11603.0,0
11605.0,2
7993.0,1
7995.0,0
2148.0,0
2150.0,0
2152.0,0
2154.0,0
5742.0,0
10022.0,2
10024.0,1
3900.0,0
2474.0,0
2476.0,0
12108.0,2
12110.0,0
4106.0,0
4108.0,0
6483.0,1
9039.0,0
11650.0,1
11927.0,0
11929.0,1
11558.0,0
11560.0,0
7480.0,2
7482.0,0
10092.0,3
4048.0,0
4050.0,0
1134.0,0
7118.0,3
8217.0,0
8219.0,0
754.0,0
756.0,0
4990.0,2
10028.0,0
10030.0,2
4470.0,0
4472.0,0
2602.0,0
2604.0,0
12083.0,0
7412.0,2
7414.0,0
11114.0,0
11116.0,0
646.0,0
648.0,0
10693.0,3
10695.0,1
953.0,0
955.0,0
7423.0,0
7425.0,0
11464.0,0
11466.0,1
13260.0,3
13262.0,3
3762.0,0
3764.0,0
639.0,0
641.0,0
10208.0,0
10210.0,2
8337.0,0
15.0,0
17.0,2
19.0,0
21.0,0
172.0,0
174.0,0
8538.0,0
8540.0,2
7492.0,2
7494.0,0
13082.0,0
13084.0,0
4959.0,0
4961.0,2
13215.0,1
13217.0,2
11922.0,1
11924.0,3
10034.0,0
10036.0,2
12017.0,0
12019.0,3
237.0,0
239.0,0
241.0,0
243.0,0
4898.0,0
4900.0,0
2831.0,0
2833.0,0
10669.0,0
10671.0,0
9509.0,0
9511.0,0
12734.0,3
11631.0,0
11633.0,0
7954.0,0
7956.0,0
3831.0,0
3833.0,3
12070.0,0
12072.0,2
6281.0,1
6283.0,0
97.0,0
99.0,2
101.0,1
103.0,0
1100.0,0
1102.0,0
8974.0,0
8976.0,0
7056.0,0
7058.0,0
1267.0,0
1269.0,1
3841.0,1
3843.0,2
5289.0,0
5291.0,0
7522.0,0
7524.0,3
11869.0,0
11871.0,2
5346.0,0
5348.0,0
440.0,0
442.0,0
444.0,0
446.0,0
8181.0,3
8183.0,1
8185.0,0
6787.0,0
6789.0,0
11126.0,0
11128.0,2
1760.0,0
1762.0,0
10252.0,2
10254.0,1
1193.0,0
1195.0,2
11581.0,1
466.0,0
468.0,1
10128.0,0
10130.0,0
10229.0,3
10231.0,1
13500.0,0
13502.0,1
6181.0,2
6183.0,2
4815.0,0
4817.0,0
7918.0,3
11573.0,0
11575.0,0
8514.0,0
8516.0,0
6638.0,1
13254.0,3
13256.0,0
1768.0,0
1770.0,1
3990.0,0
3992.0,0
4082.0,2
4084.0,0
2596.0,0
2598.0,0
7693.0,0
7695.0,2
6207.0,1
11551.0,0
729.0,0
731.0,0
128.0,1
130.0,0
9152.0,0
9154.0,0
4194.0,0
3061.0,0
3063.0,2
1946.0,0
1948.0,0
11944.0,1
11946.0,1
6828.0,0
6830.0,0
9404.0,0
12190.0,0
12192.0,0
3235.0,1
3237.0,2
1885.0,0
1887.0,0
5196.0,0
5198.0,0
4910.0,0
2428.0,0
12046.0,0
12048.0,0
10682.0,0
8197.0,1
8199.0,2
5316.0,0
5318.0,0
7706.0,0
4112.0,0
4114.0,2
7540.0,0
7542.0,0
3580.0,0
3582.0,0
13370.0,0
13372.0,1
6488.0,1
6490.0,2
12054.0,0
12056.0,2
7665.0,0
7667.0,0
1330.0,0
1332.0,0
7844.0,1
2101.0,0
2103.0,2
1082.0,0
12040.0,0
12042.0,0
1063.0,2
1065.0,0
6595.0,1
4599.0,0
12710.0,0
12712.0,0
10504.0,2
87.0,0
13300.0,0
13302.0,3
3127.0,2
3129.0,1
8919.0,0
8921.0,1
11430.0,0
11432.0,0
12822.0,0
12824.0,0
292.0,0
294.0,0
3598.0,0
3600.0,0
3602.0,2
3604.0,0
1060.0,2
714.0,0
716.0,2
1320.0,0
1322.0,0
980.0,0
7562.0,0
7564.0,2
12023.0,0
12025.0,0
686.0,0
8110.0,3
5471.0,1
5473.0,1
1367.0,0
1748.0,1
1750.0,0
7875.0,0
7877.0,0
7450.0,2
2907.0,0
2909.0,1
10216.0,0
10218.0,0
3946.0,0
3948.0,0
1174.0,0
1176.0,0
10169.0,0
10171.0,0
12662.0,2
12664.0,0
11092.0,0
5458.0,0
5460.0,0
5462.0,0
6566.0,3
6568.0,2
12012.0,0
12014.0,0
7976.0,3
7978.0,2
11223.0,3
11225.0,0
12803.0,2
12805.0,3
4526.0,0
4528.0,0
4530.0,0
4532.0,0
4836.0,0
4838.0,0
5230.0,0
5232.0,0
2143.0,2
5948.0,0
5950.0,1
4309.0,0
4311.0,0
7549.0,1
7551.0,0
12008.0,0
10991.0,3
9429.0,0
9431.0,0
4915.0,0
1753.0,0
1755.0,1
7677.0,2
708.0,2
710.0,2
7375.0,0
7377.0,0
3259.0,0
3261.0,0
6169.0,1
6171.0,0
13247.0,3
13249.0,1
2258.0,0
2260.0,0
11064.0,0
11066.0,0
827.0,0
829.0,0
831.0,0
833.0,0
2115.0,0
2117.0,0
2119.0,0
2121.0,0
6699.0,0
6701.0,0
5117.0,0
5119.0,0
7267.0,3
5143.0,0
5145.0,0
5256.0,1
5258.0,2
3697.0,0
3699.0,0
9180.0,0
9182.0,0
13291.0,0
13293.0,2
9140.0,0
6777.0,0
6779.0,0
6867.0,2
6869.0,2
8520.0,0
8522.0,0
5596.0,0
5598.0,3
4142.0,0
4144.0,0
4169.0,0
4171.0,0
1853.0,0
1855.0,0
12001.0,0
12003.0,0
11421.0,0
11423.0,0
9079.0,1
